JobID,DateTime,LabelColumn,ModelTrainingTime,Description,ColumnRemoved,Algorithm,Seed,Iterations,MaxBinNumber,LearningRate,GeometricMean,MCCMetric,F1ScoreMetric,AucPrecisionRecallMetric,PositivePrecisionMetric,PositiveRecallMetric,NegativePrecisionMetric,NegativeRecallMetric
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,62.36,Removed: MajorLeaguePlayerOfTheYearAwards,MajorLeaguePlayerOfTheYearAwards,Gam,100,24314,619,0.0018,0.6899,0.7955,0.7081,0.7969,0.79,0.6431,0.9689,0.9847
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,59.59,Removed: TB,TB,Gam,100,24314,619,0.0018,0.6882,0.7937,0.7063,0.7964,0.7901,0.6401,0.9687,0.9848
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,61.17,Removed: TotalPlayerAwards,TotalPlayerAwards,Gam,100,24314,619,0.0018,0.6694,0.7785,0.6875,0.7816,0.7803,0.6161,0.9665,0.9846
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.94,Baseline,Baseline,Gam,100,7599,213,0.0006,0.6648,0.7811,0.6848,0.7582,0.7656,0.621,0.9669,0.9831
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.32,Removed: YearsPlayed,YearsPlayed,Gam,100,7599,213,0.0006,0.6569,0.7762,0.6774,0.7447,0.7583,0.6136,0.9663,0.9826
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.31,Removed: AB,AB,Gam,100,7599,213,0.0006,0.6665,0.7803,0.6858,0.7565,0.7707,0.6194,0.9668,0.9836
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.19,Removed: R,R,Gam,100,7599,213,0.0006,0.669,0.7846,0.6889,0.758,0.7675,0.6266,0.9674,0.9831
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.01,Removed: H,H,Gam,100,7599,213,0.0006,0.6629,0.7776,0.6824,0.7576,0.7684,0.6153,0.9665,0.9835
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18,Removed: Doubles,Doubles,Gam,100,7599,213,0.0006,0.666,0.7803,0.6855,0.7591,0.7696,0.6195,0.9668,0.9835
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.32,Removed: Triples,Triples,Gam,100,7599,213,0.0006,0.6671,0.7811,0.6865,0.7529,0.7706,0.6206,0.967,0.9835
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.29,Removed: HR,HR,Gam,100,7599,213,0.0006,0.6616,0.779,0.6816,0.7597,0.763,0.618,0.9667,0.9829
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.36,Removed: RBI,RBI,Gam,100,7599,213,0.0006,0.6682,0.7826,0.6875,0.7585,0.7698,0.6236,0.9672,0.9834
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.28,Removed: SB,SB,Gam,100,7599,213,0.0006,0.6612,0.7792,0.6815,0.7593,0.7617,0.6182,0.9667,0.9827
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.19,Removed: BattingAverage,BattingAverage,Gam,100,7599,213,0.0006,0.6602,0.7775,0.6802,0.7598,0.7627,0.6155,0.9665,0.983
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.14,Removed: SluggingPct,SluggingPct,Gam,100,7599,213,0.0006,0.6623,0.7809,0.6828,0.7588,0.7605,0.6211,0.9669,0.9826
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.15,Removed: AllStarAppearances,AllStarAppearances,Gam,100,7599,213,0.0006,0.6687,0.7859,0.6891,0.7591,0.7639,0.6292,0.9676,0.9827
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.26,Removed: MVPs,MVPs,Gam,100,7599,213,0.0006,0.6644,0.7818,0.6847,0.7555,0.7633,0.6222,0.967,0.9829
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.47,Removed: TripleCrowns,TripleCrowns,Gam,100,7599,213,0.0006,0.6656,0.7811,0.6854,0.7582,0.7671,0.621,0.9669,0.9832
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.29,Removed: GoldGloves,GoldGloves,Gam,100,7599,213,0.0006,0.6679,0.7837,0.6879,0.7611,0.7668,0.6251,0.9673,0.9831
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.74,Removed: MajorLeaguePlayerOfTheYearAwards,MajorLeaguePlayerOfTheYearAwards,Gam,100,7599,213,0.0006,0.6648,0.7811,0.6848,0.7582,0.7656,0.621,0.9669,0.9831
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.21,Removed: TB,TB,Gam,100,7599,213,0.0006,0.6692,0.7821,0.6883,0.7578,0.7732,0.6223,0.9671,0.9837
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,18.35,Removed: TotalPlayerAwards,TotalPlayerAwards,Gam,100,7599,213,0.0006,0.6612,0.7767,0.6809,0.7517,0.7665,0.614,0.9664,0.9834
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,67.2,Baseline,Baseline,Gam,100,25883,657,0.0019,0.6898,0.7956,0.708,0.7991,0.7895,0.6433,0.9689,0.9847
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,65.84,Removed: YearsPlayed,YearsPlayed,Gam,100,25883,657,0.0019,0.6811,0.7868,0.699,0.7787,0.7889,0.6288,0.9677,0.985
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,65.65,Removed: AB,AB,Gam,100,25883,657,0.0019,0.6891,0.7956,0.7075,0.7985,0.788,0.6434,0.9689,0.9846
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,64.74,Removed: R,R,Gam,100,25883,657,0.0019,0.6885,0.7961,0.7072,0.7992,0.7859,0.6442,0.969,0.9844
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,65.67,Removed: H,H,Gam,100,25883,657,0.0019,0.6868,0.7929,0.705,0.7991,0.7888,0.6389,0.9685,0.9847
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,64.83,Removed: Doubles,Doubles,Gam,100,25883,657,0.0019,0.6921,0.8004,0.711,0.7944,0.7852,0.6514,0.9696,0.9841
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,65.18,Removed: Triples,Triples,Gam,100,25883,657,0.0019,0.689,0.7931,0.7069,0.7987,0.7929,0.6389,0.9686,0.9851
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,64.77,Removed: HR,HR,Gam,100,25883,657,0.0019,0.6824,0.791,0.7013,0.7966,0.7829,0.636,0.9683,0.9843
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,65,Removed: RBI,RBI,Gam,100,25883,657,0.0019,0.6896,0.7985,0.7087,0.797,0.7834,0.6483,0.9693,0.9841
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,64.24,Removed: SB,SB,Gam,100,25883,657,0.0019,0.6902,0.7947,0.708,0.7992,0.7925,0.6417,0.9688,0.985
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,64.83,Removed: BattingAverage,BattingAverage,Gam,100,25883,657,0.0019,0.6851,0.7927,0.7036,0.7991,0.7854,0.6388,0.9685,0.9845
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,65.01,Removed: SluggingPct,SluggingPct,Gam,100,25883,657,0.0019,0.6814,0.7899,0.7,0.7973,0.7831,0.6345,0.9682,0.9844
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,64.33,Removed: AllStarAppearances,AllStarAppearances,Gam,100,25883,657,0.0019,0.6867,0.7896,0.704,0.7984,0.795,0.6331,0.9681,0.9855
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,64.41,Removed: MVPs,MVPs,Gam,100,25883,657,0.0019,0.6902,0.7948,0.7082,0.7991,0.792,0.6418,0.9688,0.985
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,67.32,Removed: TripleCrowns,TripleCrowns,Gam,100,25883,657,0.0019,0.6908,0.7965,0.7091,0.799,0.7898,0.6447,0.969,0.9847
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,64.81,Removed: GoldGloves,GoldGloves,Gam,100,25883,657,0.0019,0.6856,0.7936,0.7043,0.7981,0.7846,0.6401,0.9686,0.9844
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,67.07,Removed: MajorLeaguePlayerOfTheYearAwards,MajorLeaguePlayerOfTheYearAwards,Gam,100,25883,657,0.0019,0.6898,0.7956,0.708,0.7991,0.7895,0.6433,0.9689,0.9847
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,63.89,Removed: TB,TB,Gam,100,25883,657,0.0019,0.6891,0.7938,0.707,0.7982,0.7916,0.6402,0.9687,0.985
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,65.52,Removed: TotalPlayerAwards,TotalPlayerAwards,Gam,100,25883,657,0.0019,0.6697,0.7793,0.6881,0.7828,0.7795,0.6173,0.9667,0.9845
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.68,Baseline,Baseline,Gam,100,9168,251,0.0007,0.6715,0.7869,0.6914,0.7649,0.7684,0.6304,0.9678,0.9831
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,21.98,Removed: YearsPlayed,YearsPlayed,Gam,100,9168,251,0.0007,0.6572,0.7759,0.6775,0.7519,0.7595,0.6131,0.9663,0.9827
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.01,Removed: AB,AB,Gam,100,9168,251,0.0007,0.669,0.7836,0.6886,0.7623,0.7694,0.6249,0.9673,0.9834
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,21.9,Removed: R,R,Gam,100,9168,251,0.0007,0.672,0.7872,0.6919,0.764,0.7687,0.6308,0.9678,0.9831
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,21.88,Removed: H,H,Gam,100,9168,251,0.0007,0.6655,0.7809,0.6851,0.7636,0.7673,0.6208,0.9669,0.9832
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,21.78,Removed: Doubles,Doubles,Gam,100,9168,251,0.0007,0.6711,0.7854,0.6906,0.7653,0.7706,0.6278,0.9675,0.9834
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.06,Removed: Triples,Triples,Gam,100,9168,251,0.0007,0.6743,0.7857,0.6934,0.7603,0.7766,0.6279,0.9676,0.9839
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.16,Removed: HR,HR,Gam,100,9168,251,0.0007,0.6723,0.7878,0.6923,0.7654,0.7684,0.6318,0.9679,0.983
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.05,Removed: RBI,RBI,Gam,100,9168,251,0.0007,0.6731,0.787,0.6926,0.7646,0.7715,0.6305,0.9678,0.9834
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.27,Removed: SB,SB,Gam,100,9168,251,0.0007,0.6739,0.7887,0.6938,0.7652,0.7697,0.6333,0.968,0.9831
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.14,Removed: BattingAverage,BattingAverage,Gam,100,9168,251,0.0007,0.6679,0.7837,0.6879,0.7659,0.7667,0.6252,0.9673,0.9831
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.18,Removed: SluggingPct,SluggingPct,Gam,100,9168,251,0.0007,0.6708,0.7868,0.6909,0.765,0.7669,0.6304,0.9678,0.983
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,21.93,Removed: AllStarAppearances,AllStarAppearances,Gam,100,9168,251,0.0007,0.673,0.7869,0.6927,0.7629,0.7714,0.6302,0.9678,0.9834
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.01,Removed: MVPs,MVPs,Gam,100,9168,251,0.0007,0.6708,0.7868,0.6909,0.7625,0.7669,0.6304,0.9678,0.983
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.48,Removed: TripleCrowns,TripleCrowns,Gam,100,9168,251,0.0007,0.6715,0.7869,0.6914,0.765,0.7684,0.6304,0.9678,0.9831
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.05,Removed: GoldGloves,GoldGloves,Gam,100,9168,251,0.0007,0.6706,0.7876,0.6909,0.7677,0.7649,0.6318,0.9679,0.9827
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.86,Removed: MajorLeaguePlayerOfTheYearAwards,MajorLeaguePlayerOfTheYearAwards,Gam,100,9168,251,0.0007,0.6715,0.7869,0.6914,0.7649,0.7684,0.6304,0.9678,0.9831
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,21.86,Removed: TB,TB,Gam,100,9168,251,0.0007,0.6707,0.7843,0.6899,0.7641,0.7717,0.6261,0.9674,0.9835
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,22.25,Removed: TotalPlayerAwards,TotalPlayerAwards,Gam,100,9168,251,0.0007,0.6648,0.7804,0.6844,0.7551,0.7668,0.6201,0.9668,0.9832
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,70.71,Baseline,Baseline,Gam,100,27453,695,0.0021,0.6914,0.7947,0.7091,0.7993,0.7947,0.6415,0.9688,0.9852
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,69.86,Removed: YearsPlayed,YearsPlayed,Gam,100,27453,695,0.0021,0.6816,0.7878,0.6997,0.7798,0.7879,0.6305,0.9678,0.9849
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,69.13,Removed: AB,AB,Gam,100,27453,695,0.0021,0.689,0.7956,0.7075,0.7991,0.788,0.6433,0.9689,0.9846
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,69.59,Removed: R,R,Gam,100,27453,695,0.0021,0.6871,0.7959,0.7062,0.7996,0.7833,0.6441,0.969,0.9841
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,69.36,Removed: H,H,Gam,100,27453,695,0.0021,0.6865,0.7926,0.7046,0.7995,0.7888,0.6385,0.9685,0.9847
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,69.47,Removed: Doubles,Doubles,Gam,100,27453,695,0.0021,0.6894,0.7984,0.7083,0.7956,0.7834,0.6484,0.9693,0.984
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,69.39,Removed: Triples,Triples,Gam,100,27453,695,0.0021,0.6893,0.7922,0.7068,0.7993,0.7954,0.6373,0.9684,0.9854
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,69.2,Removed: HR,HR,Gam,100,27453,695,0.0021,0.6822,0.7892,0.7006,0.7975,0.7862,0.6329,0.968,0.9847
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,70.37,Removed: RBI,RBI,Gam,100,27453,695,0.0021,0.6928,0.7996,0.7115,0.7978,0.7879,0.6498,0.9695,0.9845
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,69.8,Removed: SB,SB,Gam,100,27453,695,0.0021,0.6887,0.7922,0.7062,0.8005,0.7942,0.6375,0.9684,0.9852
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,70.13,Removed: BattingAverage,BattingAverage,Gam,100,27453,695,0.0021,0.6816,0.7891,0.6999,0.7989,0.7851,0.6329,0.9681,0.9846
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,68.82,Removed: SluggingPct,SluggingPct,Gam,100,27453,695,0.0021,0.6824,0.79,0.7008,0.7981,0.7852,0.6345,0.9682,0.9845
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,68.24,Removed: AllStarAppearances,AllStarAppearances,Gam,100,27453,695,0.0021,0.687,0.7888,0.704,0.7986,0.7973,0.6317,0.968,0.9857
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,69.23,Removed: MVPs,MVPs,Gam,100,27453,695,0.0021,0.6921,0.7948,0.7098,0.7996,0.7961,0.6414,0.9688,0.9854
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,69.95,Removed: TripleCrowns,TripleCrowns,Gam,100,27453,695,0.0021,0.6914,0.7947,0.7091,0.7994,0.7947,0.6415,0.9688,0.9852
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,67.98,Removed: GoldGloves,GoldGloves,Gam,100,27453,695,0.0021,0.6877,0.7936,0.706,0.799,0.7891,0.64,0.9686,0.9847
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,71.2,Removed: MajorLeaguePlayerOfTheYearAwards,MajorLeaguePlayerOfTheYearAwards,Gam,100,27453,695,0.0021,0.6914,0.7947,0.7091,0.7993,0.7947,0.6415,0.9688,0.9852
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,68.04,Removed: TB,TB,Gam,100,27453,695,0.0021,0.6887,0.7923,0.7063,0.7989,0.7939,0.6376,0.9684,0.9852
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,69.45,Removed: TotalPlayerAwards,TotalPlayerAwards,Gam,100,27453,695,0.0021,0.6696,0.7776,0.6874,0.7835,0.7826,0.6145,0.9664,0.9849
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.7,Baseline,Baseline,Gam,100,10738,289,0.0009,0.677,0.7897,0.6964,0.7717,0.7744,0.6346,0.9681,0.9835
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.19,Removed: YearsPlayed,YearsPlayed,Gam,100,10738,289,0.0009,0.6704,0.7841,0.6899,0.757,0.7713,0.6256,0.9674,0.9835
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.15,Removed: AB,AB,Gam,100,10738,289,0.0009,0.6735,0.7862,0.6926,0.7697,0.7739,0.6292,0.9677,0.9836
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.4,Removed: R,R,Gam,100,10738,289,0.0009,0.6747,0.789,0.6945,0.7713,0.7707,0.6337,0.968,0.9832
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.38,Removed: H,H,Gam,100,10738,289,0.0009,0.6695,0.7828,0.6888,0.7713,0.7721,0.6236,0.9672,0.9836
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,25.95,Removed: Doubles,Doubles,Gam,100,10738,289,0.0009,0.6761,0.7889,0.6954,0.7726,0.7741,0.6334,0.968,0.9835
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.19,Removed: Triples,Triples,Gam,100,10738,289,0.0009,0.6757,0.7859,0.6945,0.7684,0.7793,0.6279,0.9676,0.9841
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.18,Removed: HR,HR,Gam,100,10738,289,0.0009,0.6798,0.7917,0.6993,0.7725,0.7763,0.6377,0.9684,0.9836
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.28,Removed: RBI,RBI,Gam,100,10738,289,0.0009,0.6782,0.7898,0.6973,0.7716,0.7768,0.6346,0.9681,0.9837
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.27,Removed: SB,SB,Gam,100,10738,289,0.0009,0.6785,0.7907,0.698,0.773,0.7755,0.6362,0.9683,0.9836
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.4,Removed: BattingAverage,BattingAverage,Gam,100,10738,289,0.0009,0.6748,0.7864,0.6939,0.772,0.776,0.6291,0.9677,0.9839
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,25.88,Removed: SluggingPct,SluggingPct,Gam,100,10738,289,0.0009,0.6788,0.7915,0.6984,0.7712,0.7746,0.6375,0.9684,0.9835
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,25.91,Removed: AllStarAppearances,AllStarAppearances,Gam,100,10738,289,0.0009,0.679,0.7922,0.6986,0.7694,0.7736,0.6388,0.9685,0.9834
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.16,Removed: MVPs,MVPs,Gam,100,10738,289,0.0009,0.678,0.7907,0.6975,0.7709,0.7745,0.6362,0.9683,0.9835
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.28,Removed: TripleCrowns,TripleCrowns,Gam,100,10738,289,0.0009,0.677,0.7897,0.6964,0.7719,0.7744,0.6346,0.9681,0.9835
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,25.87,Removed: GoldGloves,GoldGloves,Gam,100,10738,289,0.0009,0.6751,0.7897,0.695,0.7738,0.7706,0.6348,0.9681,0.9831
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,27.2,Removed: MajorLeaguePlayerOfTheYearAwards,MajorLeaguePlayerOfTheYearAwards,Gam,100,10738,289,0.0009,0.677,0.7897,0.6964,0.7717,0.7744,0.6346,0.9681,0.9835
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,25.72,Removed: TB,TB,Gam,100,10738,289,0.0009,0.6812,0.7925,0.7005,0.7718,0.7778,0.6389,0.9685,0.9837
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,26.19,Removed: TotalPlayerAwards,TotalPlayerAwards,Gam,100,10738,289,0.0009,0.6635,0.7778,0.6828,0.7602,0.7689,0.6158,0.9665,0.9836
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,75.11,Baseline,Baseline,Gam,100,29023,733,0.0022,0.6947,0.7966,0.7123,0.7999,0.798,0.6442,0.969,0.9855
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,74.06,Removed: YearsPlayed,YearsPlayed,Gam,100,29023,733,0.0022,0.6822,0.7894,0.7006,0.7806,0.7858,0.6332,0.9681,0.9846
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,75.54,Removed: AB,AB,Gam,100,29023,733,0.0022,0.6879,0.7929,0.706,0.799,0.7908,0.6387,0.9685,0.985
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,73.84,Removed: R,R,Gam,100,29023,733,0.0022,0.6879,0.7966,0.7069,0.8001,0.7833,0.6453,0.9691,0.9841
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,73.44,Removed: H,H,Gam,100,29023,733,0.0022,0.6902,0.7947,0.7082,0.7998,0.7923,0.6416,0.9688,0.985
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,73.8,Removed: Doubles,Doubles,Gam,100,29023,733,0.0022,0.6911,0.7986,0.7096,0.7955,0.7865,0.6485,0.9694,0.9842
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,72.88,Removed: Triples,Triples,Gam,100,29023,733,0.0022,0.6913,0.7939,0.7089,0.8003,0.7961,0.64,0.9687,0.9854
bb1dd7f1-0804-441b-9c13-9493c22caee6,5/9/2020 12:13:45 AM,OnHallOfFameBallot,73.77,Removed: HR,HR,Gam,100,29023,733,0.0022,0.6831,0.7893,0.7014,0.7988,0.7877,0.6329,0.9681,0.9849
